"row","column","cor","p","cor_class"
"aridity","exotic_total",0.472856063768933,0,"low"
"Litter_cover","native_total",-0.323884292712012,5.44502443133865e-10,"low"
"Litter_cover","exotic_grass",-0.330233739447345,2.37970088079464e-10,"low"
"PET","exotic_grass",-0.335860053939074,1.27107213643285e-10,"low"
"PET","MrVBF",0.605662146419984,0,"medium"
"SRad_Jan","SRad_Jul",0.636975687370379,0,"medium"
"MrVBF","aridity",-0.690518975016799,0,"medium"
"ExoticAnnualGrass_cover","grass_total",0.632006064980142,0,"medium"
"NativePerennialGrass_cover","grass_total",0.635043432114037,0,"medium"
"ExoticAnnualGrass_cover","exotic_total",0.658846497048289,0,"medium"
"ExoticAnnualHerb_cover","exotic_total",0.599835932646638,0,"medium"
"Litter_cover","exotic_total",-0.504739252200869,0,"medium"
"PET","exotic_total",-0.528153936718727,0,"medium"
"grass_total","exotic_total",0.574685558438111,0,"medium"
"grass_total","native_total",0.636665391708726,0,"medium"
"ExoticPerennialGrass_cover","exotic_grass",0.536265834413394,0,"medium"
"euc_sdlg_medium","euc_sdlg_all",0.681235327190095,0,"medium"
"ExoticAnnualGrass_cover","ExoticAnnualHerb_cover",0.0687308567845696,0.199578233887675,"negligeble"
"ExoticAnnualGrass_cover","ExoticPerennialHerb_cover",0.0356090933190474,0.506682244191927,"negligeble"
"ExoticAnnualHerb_cover","ExoticPerennialHerb_cover",0.182742349890751,0.000591374394451227,"negligeble"
"ExoticAnnualGrass_cover","ExoticPerennialGrass_cover",0.0522701864627911,0.329533405972583,"negligeble"
"ExoticAnnualHerb_cover","ExoticPerennialGrass_cover",0.120673325545139,0.0239598965107837,"negligeble"
"ExoticPerennialHerb_cover","ExoticPerennialGrass_cover",0.0599081109917382,0.263663970793326,"negligeble"
"ExoticAnnualGrass_cover","ExoticShrub_cover",0.105907309336621,0.0477228968692249,"negligeble"
"ExoticAnnualHerb_cover","ExoticShrub_cover",-0.0407830420887962,0.446915189177346,"negligeble"
"ExoticPerennialHerb_cover","ExoticShrub_cover",0.0393559764247009,0.462989343252894,"negligeble"
"ExoticPerennialGrass_cover","ExoticShrub_cover",-0.0239171073368414,0.65566136345786,"negligeble"
"ExoticAnnualGrass_cover","NativePerennialFern_cover",-0.0582598379779054,0.27705175375326,"negligeble"
"ExoticAnnualHerb_cover","NativePerennialFern_cover",0.102671710142852,0.0549824817325164,"negligeble"
"ExoticPerennialHerb_cover","NativePerennialFern_cover",-0.00137749533230907,0.97951385193616,"negligeble"
"ExoticPerennialGrass_cover","NativePerennialFern_cover",-0.0650915953842613,0.224486448919192,"negligeble"
"ExoticShrub_cover","NativePerennialFern_cover",-0.0175150687548722,0.744023561621593,"negligeble"
"ExoticAnnualGrass_cover","NativePerennialGrass_cover",-0.0579471802425668,0.279642397419887,"negligeble"
"ExoticAnnualHerb_cover","NativePerennialGrass_cover",0.00850642418404399,0.874004358653915,"negligeble"
"ExoticPerennialHerb_cover","NativePerennialGrass_cover",0.0820956417184639,0.125284927422703,"negligeble"
"ExoticPerennialGrass_cover","NativePerennialGrass_cover",-0.102263081939464,0.055961328780632,"negligeble"
"ExoticShrub_cover","NativePerennialGrass_cover",0.0433280306103834,0.419048539762303,"negligeble"
"NativePerennialFern_cover","NativePerennialGrass_cover",0.0656114899427295,0.220798651913384,"negligeble"
"ExoticAnnualGrass_cover","NativePerennialHerb_cover",0.113121958662556,0.0343837522492465,"negligeble"
"ExoticAnnualHerb_cover","NativePerennialHerb_cover",0.0564307998203333,0.292439058017154,"negligeble"
"ExoticPerennialHerb_cover","NativePerennialHerb_cover",0.17714849134556,0.000872670204587589,"negligeble"
"ExoticPerennialGrass_cover","NativePerennialHerb_cover",-0.00129144532543248,0.980793335631757,"negligeble"
"ExoticShrub_cover","NativePerennialHerb_cover",0.0432596697537568,0.419783505401084,"negligeble"
"NativePerennialFern_cover","NativePerennialHerb_cover",0.0977086430873397,0.067881435075529,"negligeble"
"NativePerennialGrass_cover","NativePerennialHerb_cover",-0.0324370384788783,0.545292128918017,"negligeble"
"ExoticAnnualGrass_cover","NativePerennialGraminoid_cover",0.0816178991939245,0.1275056211838,"negligeble"
"ExoticAnnualHerb_cover","NativePerennialGraminoid_cover",0.00370477404638562,0.944940053929265,"negligeble"
"ExoticPerennialHerb_cover","NativePerennialGraminoid_cover",-0.0757258798886856,0.15746057350076,"negligeble"
"ExoticPerennialGrass_cover","NativePerennialGraminoid_cover",0.0332461308674709,0.535307466702444,"negligeble"
"ExoticShrub_cover","NativePerennialGraminoid_cover",-0.024537204928794,0.647329096018893,"negligeble"
"NativePerennialFern_cover","NativePerennialGraminoid_cover",0.152668018034397,0.00419995818192831,"negligeble"
"NativePerennialGrass_cover","NativePerennialGraminoid_cover",-0.00889339265962301,0.868323611546674,"negligeble"
"NativePerennialHerb_cover","NativePerennialGraminoid_cover",0.0164535751262949,0.759042948690047,"negligeble"
"ExoticAnnualGrass_cover","NativeShrub_cover",-0.0324276853358647,0.545408087921719,"negligeble"
"ExoticAnnualHerb_cover","NativeShrub_cover",-0.0483632981165763,0.367011340107555,"negligeble"
"ExoticPerennialHerb_cover","NativeShrub_cover",-2.35024319008233e-05,0.99965043295778,"negligeble"
"ExoticPerennialGrass_cover","NativeShrub_cover",-0.0236582713831677,0.659152088420262,"negligeble"
"ExoticShrub_cover","NativeShrub_cover",-0.0103382533334939,0.847174915884228,"negligeble"
"NativePerennialFern_cover","NativeShrub_cover",-0.0225144389251169,0.67466589588894,"negligeble"
"NativePerennialGrass_cover","NativeShrub_cover",-0.0233724318544195,0.663015595168074,"negligeble"
"NativePerennialHerb_cover","NativeShrub_cover",0.0745936123391671,0.163780995419434,"negligeble"
"NativePerennialGraminoid_cover","NativeShrub_cover",-0.021854404686622,0.683681528690744,"negligeble"
"ExoticAnnualGrass_cover","BareGround_cover",-0.279729628647501,1.03118828143067e-07,"negligeble"
"ExoticAnnualHerb_cover","BareGround_cover",-0.20035590470803,0.000161143759971782,"negligeble"
"ExoticPerennialHerb_cover","BareGround_cover",-0.165478354834566,0.00189519027338481,"negligeble"
"ExoticPerennialGrass_cover","BareGround_cover",-0.045224649334428,0.398959663343995,"negligeble"
"ExoticShrub_cover","BareGround_cover",-0.060949718702608,0.255436582444861,"negligeble"
"NativePerennialFern_cover","BareGround_cover",-0.0890958888663774,0.0960765146004925,"negligeble"
"NativePerennialGrass_cover","BareGround_cover",-0.249490096790833,2.29240670224229e-06,"negligeble"
"NativePerennialHerb_cover","BareGround_cover",-0.133353585900054,0.0125229670366855,"negligeble"
"NativePerennialGraminoid_cover","BareGround_cover",-0.0737471039678046,0.168629272350049,"negligeble"
"NativeShrub_cover","BareGround_cover",0.0289651189408502,0.589153872965022,"negligeble"
"ExoticAnnualGrass_cover","Litter_cover",-0.274497199792294,1.81294122159059e-07,"negligeble"
"ExoticPerennialHerb_cover","Litter_cover",-0.293785894709016,2.13564244067044e-08,"negligeble"
"ExoticPerennialGrass_cover","Litter_cover",-0.199614070248714,0.000170609744905459,"negligeble"
"ExoticShrub_cover","Litter_cover",-0.0138765342903485,0.795874474884631,"negligeble"
"NativePerennialFern_cover","Litter_cover",-0.0728394971240456,0.173945758288379,"negligeble"
"NativePerennialHerb_cover","Litter_cover",-0.0804539923320203,0.133043389924035,"negligeble"
"NativePerennialGraminoid_cover","Litter_cover",-0.0452086473357361,0.399126703913906,"negligeble"
"NativeShrub_cover","Litter_cover",0.0276412160404421,0.606295618966945,"negligeble"
"BareGround_cover","Litter_cover",-0.181244417323541,0.000657049192845927,"negligeble"
"ExoticAnnualGrass_cover","MossLichen_cover",-0.110054856765165,0.0396067273116656,"negligeble"
"ExoticAnnualHerb_cover","MossLichen_cover",-0.134359992667085,0.0118671030247814,"negligeble"
"ExoticPerennialHerb_cover","MossLichen_cover",0.028640422066963,0.59333736741015,"negligeble"
"ExoticPerennialGrass_cover","MossLichen_cover",-0.124568328266866,0.0197422787381636,"negligeble"
"ExoticShrub_cover","MossLichen_cover",-0.00936112021369939,0.861466361776801,"negligeble"
"NativePerennialFern_cover","MossLichen_cover",0.0201160394148041,0.707639407760477,"negligeble"
"NativePerennialGrass_cover","MossLichen_cover",0.066294482732964,0.216019955772307,"negligeble"
"NativePerennialHerb_cover","MossLichen_cover",0.110341594045189,0.0390915813447368,"negligeble"
"NativePerennialGraminoid_cover","MossLichen_cover",-0.0678482442159666,0.205426021176275,"negligeble"
"NativeShrub_cover","MossLichen_cover",0.0837824672070071,0.117683488338528,"negligeble"
"BareGround_cover","MossLichen_cover",-0.120585439246969,0.0240634139227347,"negligeble"
"Litter_cover","MossLichen_cover",-0.20276568303713,0.000133679736886272,"negligeble"
"ExoticAnnualGrass_cover","Rock_cover",-0.151003552887003,0.00463790093624361,"negligeble"
"ExoticAnnualHerb_cover","Rock_cover",0.0875243469668709,0.102109550674376,"negligeble"
"ExoticPerennialHerb_cover","Rock_cover",-0.0106768060326181,0.842234681760855,"negligeble"
"ExoticPerennialGrass_cover","Rock_cover",-0.117081291238536,0.0285175525004631,"negligeble"
"ExoticShrub_cover","Rock_cover",-0.0419603887521508,0.433895238607244,"negligeble"
"NativePerennialFern_cover","Rock_cover",0.276809383314338,1.41490734906213e-07,"negligeble"
"NativePerennialGrass_cover","Rock_cover",-0.0463159387757197,0.387667088606955,"negligeble"
"NativePerennialHerb_cover","Rock_cover",-0.0361654378965575,0.500061074793268,"negligeble"
"NativePerennialGraminoid_cover","Rock_cover",0.0573536596545872,0.284605214252482,"negligeble"
"NativeShrub_cover","Rock_cover",-0.0203584229283446,0.704280919868012,"negligeble"
"BareGround_cover","Rock_cover",-0.0019730589505649,0.970659989563002,"negligeble"
"Litter_cover","Rock_cover",-0.246935841075176,2.9276939281786e-06,"negligeble"
"MossLichen_cover","Rock_cover",0.0790547363184275,0.139944211275892,"negligeble"
"ExoticAnnualGrass_cover","Euc_canopy_cover",-0.103501195469357,0.0530391746203143,"negligeble"
"ExoticAnnualHerb_cover","Euc_canopy_cover",-0.0930518461585644,0.0821427204838483,"negligeble"
"ExoticPerennialHerb_cover","Euc_canopy_cover",-0.0295893803282249,0.581149006897951,"negligeble"
"ExoticPerennialGrass_cover","Euc_canopy_cover",-0.0625791217057224,0.242925843523192,"negligeble"
"ExoticShrub_cover","Euc_canopy_cover",-0.0389640735379686,0.467459166254256,"negligeble"
"NativePerennialFern_cover","Euc_canopy_cover",0.0775708183018431,0.147558726050743,"negligeble"
"NativePerennialGrass_cover","Euc_canopy_cover",-0.159896504494962,0.00269967717946895,"negligeble"
"NativePerennialHerb_cover","Euc_canopy_cover",0.0540425463176609,0.313375949204743,"negligeble"
"NativePerennialGraminoid_cover","Euc_canopy_cover",-0.00366033627808661,0.945599457079882,"negligeble"
"NativeShrub_cover","Euc_canopy_cover",-0.0286479026955695,0.59324083241089,"negligeble"
"BareGround_cover","Euc_canopy_cover",-0.120961420743479,0.0236232535712539,"negligeble"
"Litter_cover","Euc_canopy_cover",0.28303506839298,7.17627077762018e-08,"negligeble"
"MossLichen_cover","Euc_canopy_cover",0.00550116996705943,0.918320068808068,"negligeble"
"Rock_cover","Euc_canopy_cover",0.0444040807205006,0.407579281415431,"negligeble"
"ExoticAnnualGrass_cover","Distance_to_Eucalypt_canopy",0.0809181537117979,0.131926308402733,"negligeble"
"ExoticAnnualHerb_cover","Distance_to_Eucalypt_canopy",0.19599896063483,0.000234239537659775,"negligeble"
"ExoticPerennialHerb_cover","Distance_to_Eucalypt_canopy",0.144762021076714,0.00682946948216268,"negligeble"
"ExoticPerennialGrass_cover","Distance_to_Eucalypt_canopy",0.173262614420149,0.00117400997616635,"negligeble"
"ExoticShrub_cover","Distance_to_Eucalypt_canopy",0.0560169324514415,0.297392681360059,"negligeble"
"NativePerennialFern_cover","Distance_to_Eucalypt_canopy",-0.0498947815886218,0.353405306451425,"negligeble"
"NativePerennialGrass_cover","Distance_to_Eucalypt_canopy",0.198868882245743,0.00018856374500098,"negligeble"
"NativePerennialHerb_cover","Distance_to_Eucalypt_canopy",0.0544134432541036,0.311457955047908,"negligeble"
"NativePerennialGraminoid_cover","Distance_to_Eucalypt_canopy",-0.0266158197651593,0.62073216392194,"negligeble"
"NativeShrub_cover","Distance_to_Eucalypt_canopy",-0.0461107286470899,0.391143288540284,"negligeble"
"BareGround_cover","Distance_to_Eucalypt_canopy",-0.064992935452163,0.226530611139742,"negligeble"
"Litter_cover","Distance_to_Eucalypt_canopy",-0.251106124476707,2.09860171151988e-06,"negligeble"
"MossLichen_cover","Distance_to_Eucalypt_canopy",-0.0405483640161112,0.450844089516569,"negligeble"
"Rock_cover","Distance_to_Eucalypt_canopy",-0.112205290252459,0.0364167986927351,"negligeble"
"Euc_canopy_cover","Distance_to_Eucalypt_canopy",-0.278608640554726,1.26629211116835e-07,"negligeble"
"ExoticAnnualGrass_cover","euc_sdlg_small",-0.0131388805675079,0.806505059924821,"negligeble"
"ExoticAnnualHerb_cover","euc_sdlg_small",0.0583540445370727,0.27627437219316,"negligeble"
"ExoticPerennialHerb_cover","euc_sdlg_small",-0.021549754360527,0.687858143089768,"negligeble"
"ExoticPerennialGrass_cover","euc_sdlg_small",-0.0284849512959849,0.595345284732705,"negligeble"
"ExoticShrub_cover","euc_sdlg_small",-0.0129211599596415,0.809649618490523,"negligeble"
"NativePerennialFern_cover","euc_sdlg_small",-0.00712548639630746,0.894327468591874,"negligeble"
"NativePerennialGrass_cover","euc_sdlg_small",-0.0470884045413003,0.379792187584164,"negligeble"
"NativePerennialHerb_cover","euc_sdlg_small",-0.0109141261164098,0.838775326339554,"negligeble"
"NativePerennialGraminoid_cover","euc_sdlg_small",-0.0223688375190674,0.676650777594616,"negligeble"
"NativeShrub_cover","euc_sdlg_small",-0.00877612110301619,0.870044472265914,"negligeble"
"BareGround_cover","euc_sdlg_small",0.107945872467373,0.043574745480456,"negligeble"
"Litter_cover","euc_sdlg_small",-0.034651692963926,0.518182984402217,"negligeble"
"MossLichen_cover","euc_sdlg_small",-0.0321668550852496,0.548646724900032,"negligeble"
"Rock_cover","euc_sdlg_small",0.00869206784863957,0.871278260118487,"negligeble"
"Euc_canopy_cover","euc_sdlg_small",0.00788284634966381,0.883172060510029,"negligeble"
"Distance_to_Eucalypt_canopy","euc_sdlg_small",-0.0661815196479357,0.21746768578933,"negligeble"
"ExoticAnnualGrass_cover","euc_sdlg_medium",-0.0696785557093092,0.193435046253958,"negligeble"
"ExoticAnnualHerb_cover","euc_sdlg_medium",-0.133740320981364,0.0122672480832626,"negligeble"
"ExoticPerennialHerb_cover","euc_sdlg_medium",-0.0961555076657599,0.0723936314266622,"negligeble"
"ExoticPerennialGrass_cover","euc_sdlg_medium",-0.10032942796425,0.060791256611179,"negligeble"
"ExoticShrub_cover","euc_sdlg_medium",-0.0325104675438372,0.544382188791386,"negligeble"
"NativePerennialFern_cover","euc_sdlg_medium",0.208981389936979,8.17267128436772e-05,"negligeble"
"NativePerennialGrass_cover","euc_sdlg_medium",0.0725796567969524,0.175490539228382,"negligeble"
"NativePerennialHerb_cover","euc_sdlg_medium",0.0672389220163047,0.209534822025359,"negligeble"
"NativePerennialGraminoid_cover","euc_sdlg_medium",-0.0155900045709121,0.771329282909325,"negligeble"
"NativeShrub_cover","euc_sdlg_medium",0.0262846270369925,0.624087255060577,"negligeble"
"BareGround_cover","euc_sdlg_medium",0.0309360438821374,0.564055610986526,"negligeble"
"Litter_cover","euc_sdlg_medium",-0.0486700666862092,0.363976282784901,"negligeble"
"MossLichen_cover","euc_sdlg_medium",0.149358982173606,0.0051106258774114,"negligeble"
"Rock_cover","euc_sdlg_medium",0.125000302496661,0.0193169034518887,"negligeble"
"Euc_canopy_cover","euc_sdlg_medium",0.0168230423217376,0.753804645648824,"negligeble"
"Distance_to_Eucalypt_canopy","euc_sdlg_medium",-0.0938060079886264,0.0801158074267532,"negligeble"
"euc_sdlg_small","euc_sdlg_medium",0.267460031230051,3.65810627567242e-07,"negligeble"
"ExoticAnnualGrass_cover","euc_sdlg_large",-0.0679883335721854,0.204489665694654,"negligeble"
"ExoticAnnualHerb_cover","euc_sdlg_large",-0.0583445137199244,0.276352951985057,"negligeble"
"ExoticPerennialHerb_cover","euc_sdlg_large",-0.0459895220220968,0.391024313941982,"negligeble"
"ExoticPerennialGrass_cover","euc_sdlg_large",-0.0038676011806618,0.942524219033281,"negligeble"
"ExoticShrub_cover","euc_sdlg_large",-0.0105643865035097,0.843874456239372,"negligeble"
"NativePerennialFern_cover","euc_sdlg_large",-0.00606158412738285,0.910032759705226,"negligeble"
"NativePerennialGrass_cover","euc_sdlg_large",-0.0737248104301946,0.168758389807832,"negligeble"
"NativePerennialHerb_cover","euc_sdlg_large",0.0342538969766166,0.523000710375312,"negligeble"
"NativePerennialGraminoid_cover","euc_sdlg_large",-0.032230829569657,0.547851502107039,"negligeble"
"NativeShrub_cover","euc_sdlg_large",-0.0135798059398674,0.800146316366299,"negligeble"
"BareGround_cover","euc_sdlg_large",0.0144626435421053,0.787454558781956,"negligeble"
"Litter_cover","euc_sdlg_large",0.0748087386964041,0.162565717445581,"negligeble"
"MossLichen_cover","euc_sdlg_large",0.0450790424344461,0.400481158364206,"negligeble"
"Rock_cover","euc_sdlg_large",-0.0212137738291255,0.69247529417071,"negligeble"
"Euc_canopy_cover","euc_sdlg_large",-0.00310197754389274,0.953887845952593,"negligeble"
"Distance_to_Eucalypt_canopy","euc_sdlg_large",-0.0677236804613121,0.206915233509047,"negligeble"
"euc_sdlg_small","euc_sdlg_large",0.0386037272643747,0.470952894375124,"negligeble"
"euc_sdlg_medium","euc_sdlg_large",0.00658210703947951,0.902204350895145,"negligeble"
"ExoticAnnualGrass_cover","annual_precipitation",0.161657336310721,0.00248840822534291,"negligeble"
"ExoticPerennialGrass_cover","annual_precipitation",0.19880183603296,0.000189528296762331,"negligeble"
"ExoticShrub_cover","annual_precipitation",0.0213372392621231,0.691622562173293,"negligeble"
"NativePerennialFern_cover","annual_precipitation",0.0737401739326389,0.16990004863396,"negligeble"
"NativePerennialGrass_cover","annual_precipitation",0.0266720528626497,0.61999407455007,"negligeble"
"NativePerennialGraminoid_cover","annual_precipitation",0.0124367530762555,0.817175874920475,"negligeble"
"NativeShrub_cover","annual_precipitation",0.0216498533165412,0.687340474027208,"negligeble"
"BareGround_cover","annual_precipitation",-0.141526873832777,0.00819395371278087,"negligeble"
"MossLichen_cover","annual_precipitation",0.0800508413540768,0.136132529599986,"negligeble"
"Rock_cover","annual_precipitation",0.202729010154936,0.00014017008278322,"negligeble"
"Euc_canopy_cover","annual_precipitation",0.0396411702016288,0.461045979411756,"negligeble"
"Distance_to_Eucalypt_canopy","annual_precipitation",0.123462164410589,0.0214281598144066,"negligeble"
"euc_sdlg_small","annual_precipitation",-0.0399288685897543,0.457146762910511,"negligeble"
"euc_sdlg_medium","annual_precipitation",-0.0263564452960371,0.623640176308052,"negligeble"
"euc_sdlg_large","annual_precipitation",0.0234456665021129,0.662481368879672,"negligeble"
"ExoticAnnualGrass_cover","precipitation_warmest_quarter",0.200456351222873,0.000167024595561616,"negligeble"
"ExoticPerennialGrass_cover","precipitation_warmest_quarter",0.206335096655199,0.000105716343965279,"negligeble"
"ExoticShrub_cover","precipitation_warmest_quarter",0.0316228239643644,0.556572074861414,"negligeble"
"NativePerennialFern_cover","precipitation_warmest_quarter",0.0207107952853148,0.700232889873588,"negligeble"
"NativePerennialGrass_cover","precipitation_warmest_quarter",0.012616024007744,0.814587947543737,"negligeble"
"NativePerennialHerb_cover","precipitation_warmest_quarter",0.280837242036703,9.94642581630956e-08,"negligeble"
"NativePerennialGraminoid_cover","precipitation_warmest_quarter",0.0031978252338713,0.952601513540396,"negligeble"
"NativeShrub_cover","precipitation_warmest_quarter",0.0108934694698918,0.839533755019187,"negligeble"
"BareGround_cover","precipitation_warmest_quarter",-0.130473689209287,0.0148663734288186,"negligeble"
"MossLichen_cover","precipitation_warmest_quarter",0.0942327942286778,0.0791783644214052,"negligeble"
"Rock_cover","precipitation_warmest_quarter",0.190838479161898,0.000343337707712443,"negligeble"
"Euc_canopy_cover","precipitation_warmest_quarter",0.0286582617085543,0.594172794371304,"negligeble"
"Distance_to_Eucalypt_canopy","precipitation_warmest_quarter",0.119777248216683,0.025668528659728,"negligeble"
"euc_sdlg_small","precipitation_warmest_quarter",-0.0437801846955144,0.414878786375678,"negligeble"
"euc_sdlg_medium","precipitation_warmest_quarter",-0.0722249908246477,0.178240528676953,"negligeble"
"euc_sdlg_large","precipitation_warmest_quarter",-0.00116877905009126,0.982642378506288,"negligeble"
"ExoticAnnualGrass_cover","precipitation_coldest_quarter",0.119772184859809,0.0254612978087212,"negligeble"
"ExoticPerennialGrass_cover","precipitation_coldest_quarter",0.184257192657003,0.000551252495798016,"negligeble"
"ExoticShrub_cover","precipitation_coldest_quarter",0.016307899841549,0.761778955005296,"negligeble"
"NativePerennialFern_cover","precipitation_coldest_quarter",0.112063162816155,0.0366559211201389,"negligeble"
"NativePerennialGrass_cover","precipitation_coldest_quarter",0.0449329201376801,0.403369238609886,"negligeble"
"NativePerennialGraminoid_cover","precipitation_coldest_quarter",0.0132946607110123,0.804809713780129,"negligeble"
"NativeShrub_cover","precipitation_coldest_quarter",0.0237571232298421,0.658741630081091,"negligeble"
"BareGround_cover","precipitation_coldest_quarter",-0.144907044332031,0.00677336759012759,"negligeble"
"MossLichen_cover","precipitation_coldest_quarter",0.0633719275826582,0.238350359839669,"negligeble"
"Rock_cover","precipitation_coldest_quarter",0.210817476984886,7.39423567512887e-05,"negligeble"
"Euc_canopy_cover","precipitation_coldest_quarter",0.0452619222913216,0.399931382250502,"negligeble"
"Distance_to_Eucalypt_canopy","precipitation_coldest_quarter",0.125359320908162,0.0194922061928584,"negligeble"
"euc_sdlg_small","precipitation_coldest_quarter",-0.0340700969295284,0.525831093031241,"negligeble"
"euc_sdlg_medium","precipitation_coldest_quarter",0.0108596737854149,0.839796662929871,"negligeble"
"euc_sdlg_large","precipitation_coldest_quarter",0.0406662598143784,0.448872407088139,"negligeble"
"ExoticAnnualGrass_cover","PET",-0.270137314075188,3.1100611264101e-07,"negligeble"
"ExoticPerennialGrass_cover","PET",-0.218482797403859,3.94204908458207e-05,"negligeble"
"ExoticShrub_cover","PET",-0.0340307477535734,0.526906979950482,"negligeble"
"NativePerennialFern_cover","PET",-0.0230785012449782,0.667899919979204,"negligeble"
"NativePerennialGrass_cover","PET",0.00809040247258569,0.880461703067376,"negligeble"
"NativePerennialHerb_cover","PET",-0.239990581809043,5.97728821460919e-06,"negligeble"
"NativePerennialGraminoid_cover","PET",-0.047919179771061,0.372813010573715,"negligeble"
"NativeShrub_cover","PET",-0.00737766530356426,0.890923887467666,"negligeble"
"BareGround_cover","PET",0.153434133470339,0.00411790802234768,"negligeble"
"MossLichen_cover","PET",-0.0759051064287979,0.157674570929689,"negligeble"
"Rock_cover","PET",-0.157499802629959,0.00321956600779605,"negligeble"
"Euc_canopy_cover","PET",-0.0359981021198186,0.503280695021497,"negligeble"
"Distance_to_Eucalypt_canopy","PET",-0.0877652235709279,0.10265070119073,"negligeble"
"euc_sdlg_small","PET",0.0619960156798573,0.248034106594181,"negligeble"
